QQQ (INVESCO QQQ TRUST, SERIES 1),178.99,-0.04,
Jul 22 2018 @ 02:52 ET,Bid,178.98,Ask,178.99,Size,5x34,Vol,35907619,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
2019 Mar 15 110.00 (QQQ1915C110-P),53.40,0.0,0.0,0.0,0,1,2019 Mar 15 110.00 (QQQ1915O110-P),0.0,0.0,0.39,0.61,0,24,
2019 Mar 15 110.00 (QQQ1915C110-S),0.0,0.0,67.98,71.74,0,1,2019 Mar 15 110.00 (QQQ1915O110-S),0.63,0.0,0.39,0.56,0,24,
2019 Mar 15 110.00 (QQQ1915C110-X),0.0,0.0,69.53,70.08,0,1,2019 Mar 15 110.00 (QQQ1915O110-X),1.72,0.0,0.43,0.53,0,24,
2019 Mar 15 110.00 (QQQ1915C110-Y),0.0,0.0,67.50,72.50,0,1,2019 Mar 15 110.00 (QQQ1915O110-Y),0.0,0.0,0.39,0.56,0,24,
2019 Mar 15 115.00 (QQQ1915C115),58.95,0.0,64.78,65.29,0,1,2019 Mar 15 115.00 (QQQ1915O115),0.60,0.0,0.56,0.65,0,29,
2019 Mar 15 115.00 (QQQ1915C115-3),0.0,0.0,63.31,66.82,0,1,2019 Mar 15 115.00 (QQQ1915O115-3),1.22,0.0,0.36,0.84,0,29,
2019 Mar 15 115.00 (QQQ1915C115-4),0.0,0.0,63.33,66.84,0,1,2019 Mar 15 115.00 (QQQ1915O115-4),0.0,0.0,0.51,0.75,0,29,
2019 Mar 15 115.00 (QQQ1915C115-8),0.0,0.0,63.20,66.96,0,1,2019 Mar 15 115.00 (QQQ1915O115-8),0.0,0.0,0.37,0.70,0,29,
2019 Mar 15 115.00 (QQQ1915C115-A),0.0,0.0,63.19,66.95,0,1,2019 Mar 15 115.00 (QQQ1915O115-A),2.15,0.0,0.0,2.47,0,29,
2019 Mar 15 115.00 (QQQ1915C115-B),0.0,0.0,62.94,67.20,0,1,2019 Mar 15 115.00 (QQQ1915O115-B),0.0,0.0,0.0,2.72,0,29,
2019 Mar 15 115.00 (QQQ1915C115-E),0.0,0.0,63.19,66.95,0,1,2019 Mar 15 115.00 (QQQ1915O115-E),2.70,0.0,0.36,0.87,0,29,
2019 Mar 15 115.00 (QQQ1915C115-I),0.0,0.0,64.78,65.43,0,1,2019 Mar 15 115.00 (QQQ1915O115-I),0.0,0.0,0.56,0.65,0,29,
2019 Mar 15 115.00 (QQQ1915C115-J),0.0,0.0,63.23,66.92,0,1,2019 Mar 15 115.00 (QQQ1915O115-J),0.0,0.0,0.36,0.84,0,29,
2019 Mar 15 115.00 (QQQ1915C115-K),0.0,0.0,62.56,67.49,0,1,2019 Mar 15 115.00 (QQQ1915O115-K),0.0,0.0,0.0,5.00,0,29,
2019 Mar 15 115.00 (QQQ1915C115-O),58.98,0.0,62.64,67.49,0,1,2019 Mar 15 115.00 (QQQ1915O115-O),0.60,0.0,0.52,0.75,0,29,
2019 Mar 15 115.00 (QQQ1915C115-OG),0.0,0.0,62.94,67.19,0,1,2019 Mar 15 115.00 (QQQ1915O115-OG),0.0,0.0,0.0,2.72,0,29,
2019 Mar 15 115.00 (QQQ1915C115-P),58.95,0.0,63.19,66.95,0,1,2019 Mar 15 115.00 (QQQ1915O115-P),0.0,0.0,0.52,0.75,0,29,
2019 Mar 15 115.00 (QQQ1915C115-S),0.0,0.0,63.20,66.96,0,1,2019 Mar 15 115.00 (QQQ1915O115-S),0.0,0.0,0.52,0.69,0,29,
2019 Mar 15 115.00 (QQQ1915C115-X),0.0,0.0,64.74,65.29,0,1,2019 Mar 15 115.00 (QQQ1915O115-X),0.82,0.0,0.55,0.66,0,29,
2019 Mar 15 115.00 (QQQ1915C115-Y),0.0,0.0,62.50,67.50,0,1,2019 Mar 15 115.00 (QQQ1915O115-Y),1.18,0.0,0.52,0.69,0,29,
2019 Mar 15 120.00 (QQQ1915C120),54.22,0.0,60.03,60.53,0,13,2019 Mar 15 120.00 (QQQ1915O120),0.75,0.0,0.72,0.82,0,74,
2019 Mar 15 120.00 (QQQ1915C120-3),0.0,0.0,58.82,61.83,0,13,2019 Mar 15 120.00 (QQQ1915O120-3),0.0,0.0,0.52,1.00,0,74,
2019 Mar 15 120.00 (QQQ1915C120-4),0.0,0.0,58.58,62.09,0,13,2019 Mar 15 120.00 (QQQ1915O120-4),1.30,0.0,0.67,0.93,0,74,
2019 Mar 15 120.00 (QQQ1915C120-8),0.0,0.0,58.82,61.83,0,13,2019 Mar 15 120.00 (QQQ1915O120-8),1.27,0.0,0.68,0.86,0,74,
2019 Mar 15 120.00 (QQQ1915C120-A),0.0,0.0,58.44,62.20,0,13,2019 Mar 15 120.00 (QQQ1915O120-A),1.16,0.0,0.0,2.64,0,74,
2019 Mar 15 120.00 (QQQ1915C120-B),0.0,0.0,58.19,62.45,0,13,2019 Mar 15 120.00 (QQQ1915O120-B),1.43,0.0,0.0,2.89,0,74,
2019 Mar 15 120.00 (QQQ1915C120-E),0.0,0.0,58.44,62.20,0,13,2019 Mar 15 120.00 (QQQ1915O120-E),1.04,0.0,0.49,1.05,0,74,
2019 Mar 15 120.00 (QQQ1915C120-I),0.0,0.0,60.03,60.67,0,13,2019 Mar 15 120.00 (QQQ1915O120-I),1.00,0.0,0.72,0.83,0,74,
2019 Mar 15 120.00 (QQQ1915C120-J),0.0,0.0,58.48,62.17,0,13,2019 Mar 15 120.00 (QQQ1915O120-J),0.0,0.0,0.52,1.00,0,74,
2019 Mar 15 120.00 (QQQ1915C120-K),0.0,0.0,58.00,62.74,0,13,2019 Mar 15 120.00 (QQQ1915O120-K),2.62,0.0,0.0,5.00,0,74,
2019 Mar 15 120.00 (QQQ1915C120-O),46.80,0.0,58.00,62.74,0,13,2019 Mar 15 120.00 (QQQ1915O120-O),0.90,0.0,0.68,0.92,0,74,
2019 Mar 15 120.00 (QQQ1915C120-OG),0.0,0.0,58.19,62.45,0,13,2019 Mar 15 120.00 (QQQ1915O120-OG),0.75,0.0,0.0,2.89,0,74,
2019 Mar 15 120.00 (QQQ1915C120-P),54.22,0.0,58.82,61.83,0,13,2019 Mar 15 120.00 (QQQ1915O120-P),1.70,0.0,0.68,0.92,0,74,
2019 Mar 15 120.00 (QQQ1915C120-S),0.0,0.0,58.45,62.21,0,13,2019 Mar 15 120.00 (QQQ1915O120-S),1.43,0.0,0.67,0.85,0,74,
2019 Mar 15 120.00 (QQQ1915C120-X),44.01,0.0,59.99,60.53,0,13,2019 Mar 15 120.00 (QQQ1915O120-X),2.12,0.0,0.71,0.82,0,74,
2019 Mar 15 120.00 (QQQ1915C120-Y),40.36,0.0,58.00,63.00,0,13,2019 Mar 15 120.00 (QQQ1915O120-Y),0.0,0.0,0.67,0.85,0,74,
2019 Mar 15 121.00 (QQQ1915C121),0.0,0.0,59.08,59.58,0,0,2019 Mar 15 121.00 (QQQ1915O121),3.29,0.0,0.75,0.85,0,1,
2019 Mar 15 121.00 (QQQ1915C121-3),0.0,0.0,57.62,61.13,0,0,2019 Mar 15 121.00 (QQQ1915O121-3),0.0,0.0,0.55,1.04,0,1,
2019 Mar 15 121.00 (QQQ1915C121-4),0.0,0.0,57.61,61.12,0,0,2019 Mar 15 121.00 (QQQ1915O121-4),0.0,0.0,0.70,0.97,0,1,
2019 Mar 15 121.00 (QQQ1915C121-8),0.0,0.0,57.50,61.26,0,0,2019 Mar 15 121.00 (QQQ1915O121-8),0.0,0.0,0.52,0.89,0,1,
2019 Mar 15 121.00 (QQQ1915C121-A),0.0,0.0,57.50,61.26,0,0,2019 Mar 15 121.00 (QQQ1915O121-A),0.0,0.0,0.0,0.0,0,1,
2019 Mar 15 121.00 (QQQ1915C121-B),0.0,0.0,57.25,61.51,0,0,2019 Mar 15 121.00 (QQQ1915O121-B),0.0,0.0,0.0,2.92,0,1,
2019 Mar 15 121.00 (QQQ1915C121-E),0.0,0.0,57.50,61.26,0,0,2019 Mar 15 121.00 (QQQ1915O121-E),0.0,0.0,0.52,1.09,0,1,
2019 Mar 15 121.00 (QQQ1915C121-I),0.0,0.0,59.08,59.72,0,0,2019 Mar 15 121.00 (QQQ1915O121-I),0.0,0.0,0.75,0.85,0,1,
2019 Mar 15 121.00 (QQQ1915C121-J),0.0,0.0,57.53,61.22,0,0,2019 Mar 15 121.00 (QQQ1915O121-J),0.0,0.0,0.55,1.04,0,1,
2019 Mar 15 121.00 (QQQ1915C121-K),0.0,0.0,57.00,61.79,0,0,2019 Mar 15 121.00 (QQQ1915O121-K),0.0,0.0,0.0,5.00,0,1,
2019 Mar 15 121.00 (QQQ1915C121-O),0.0,0.0,57.00,61.79,0,0,2019 Mar 15 121.00 (QQQ1915O121-O),0.0,0.0,0.72,0.96,0,1,
2019 Mar 15 121.00 (QQQ1915C121-OG),0.0,0.0,57.25,61.50,0,0,2019 Mar 15 121.00 (QQQ1915O121-OG),0.0,0.0,0.0,2.92,0,1,
2019 Mar 15 121.00 (QQQ1915C121-P),0.0,0.0,57.50,61.25,0,0,2019 Mar 15 121.00 (QQQ1915O121-P),0.0,0.0,0.0,0.0,0,1,
2019 Mar 15 121.00 (QQQ1915C121-S),0.0,0.0,57.50,61.26,0,0,2019 Mar 15 121.00 (QQQ1915O121-S),0.0,0.0,0.71,0.89,0,1,
2019 Mar 15 121.00 (QQQ1915C121-X),0.0,0.0,59.05,59.58,0,0,2019 Mar 15 121.00 (QQQ1915O121-X),3.29,0.0,0.75,0.85,0,1,
2019 Mar 15 121.00 (QQQ1915C121-Y),0.0,0.0,57.00,62.00,0,0,2019 Mar 15 121.00 (QQQ1915O121-Y),0.0,0.0,0.71,0.89,0,1,
2019 Mar 15 122.00 (QQQ1915C122),0.0,0.0,58.14,58.64,0,0,2019 Mar 15 122.00 (QQQ1915O122),0.0,0.0,0.79,0.89,0,0,
2019 Mar 15 122.00 (QQQ1915C122-3),0.0,0.0,56.93,59.94,0,0,2019 Mar 15 122.00 (QQQ1915O122-3),0.0,0.0,0.59,1.08,0,0,
2019 Mar 15 122.00 (QQQ1915C122-4),0.0,0.0,56.67,60.18,0,0,2019 Mar 15 122.00 (QQQ1915O122-4),0.0,0.0,0.74,1.01,0,0,
2019 Mar 15 122.00 (QQQ1915C122-8),0.0,0.0,56.93,59.94,0,0,2019 Mar 15 122.00 (QQQ1915O122-8),0.0,0.0,0.55,0.93,0,0,
2019 Mar 15 122.00 (QQQ1915C122-A),0.0,0.0,56.55,60.31,0,0,2019 Mar 15 122.00 (QQQ1915O122-A),0.0,0.0,0.0,2.71,0,0,
2019 Mar 15 122.00 (QQQ1915C122-B),0.0,0.0,56.30,60.56,0,0,2019 Mar 15 122.00 (QQQ1915O122-B),0.0,0.0,0.0,2.96,0,0,
2019 Mar 15 122.00 (QQQ1915C122-E),0.0,0.0,56.55,60.31,0,0,2019 Mar 15 122.00 (QQQ1915O122-E),0.0,0.0,0.55,1.14,0,0,
2019 Mar 15 122.00 (QQQ1915C122-I),0.0,0.0,58.14,58.78,0,0,2019 Mar 15 122.00 (QQQ1915O122-I),0.0,0.0,0.79,0.90,0,0,
2019 Mar 15 122.00 (QQQ1915C122-J),0.0,0.0,56.59,60.28,0,0,2019 Mar 15 122.00 (QQQ1915O122-J),0.0,0.0,0.59,1.08,0,0,
2019 Mar 15 122.00 (QQQ1915C122-K),0.0,0.0,56.00,60.85,0,0,2019 Mar 15 122.00 (QQQ1915O122-K),0.0,0.0,0.0,5.00,0,0,
2019 Mar 15 122.00 (QQQ1915C122-O),0.0,0.0,56.00,60.85,0,0,2019 Mar 15 122.00 (QQQ1915O122-O),0.0,0.0,0.75,1.00,0,0,
2019 Mar 15 122.00 (QQQ1915C122-OG),0.0,0.0,56.30,60.56,0,0,2019 Mar 15 122.00 (QQQ1915O122-OG),0.0,0.0,0.0,2.96,0,0,
2019 Mar 15 122.00 (QQQ1915C122-P),0.0,0.0,56.93,59.94,0,0,2019 Mar 15 122.00 (QQQ1915O122-P),0.0,0.0,0.75,1.00,0,0,
2019 Mar 15 122.00 (QQQ1915C122-S),0.0,0.0,56.56,60.32,0,0,2019 Mar 15 122.00 (QQQ1915O122-S),0.0,0.0,0.74,0.93,0,0,
2019 Mar 15 122.00 (QQQ1915C122-X),0.0,0.0,58.11,58.64,0,0,2019 Mar 15 122.00 (QQQ1915O122-X),0.0,0.0,0.79,0.89,0,0,
2019 Mar 15 122.00 (QQQ1915C122-Y),0.0,0.0,56.00,61.00,0,0,2019 Mar 15 122.00 (QQQ1915O122-Y),0.0,0.0,0.74,0.92,0,0,
2019 Mar 15 123.00 (QQQ1915C123),0.0,0.0,57.20,57.69,0,0,2019 Mar 15 123.00 (QQQ1915O123),0.86,0.0,0.83,0.93,0,12,
2019 Mar 15 123.00 (QQQ1915C123-3),0.0,0.0,55.73,59.24,0,0,2019 Mar 15 123.00 (QQQ1915O123-3),1.06,0.0,0.63,1.12,0,12,
2019 Mar 15 123.00 (QQQ1915C123-4),0.0,0.0,55.72,59.23,0,0,2019 Mar 15 123.00 (QQQ1915O123-4),0.86,0.0,0.78,1.05,0,12,
2019 Mar 15 123.00 (QQQ1915C123-8),0.0,0.0,55.62,59.37,0,0,2019 Mar 15 123.00 (QQQ1915O123-8),1.15,0.0,0.59,0.97,0,12,
2019 Mar 15 123.00 (QQQ1915C123-A),0.0,0.0,55.61,59.37,0,0,2019 Mar 15 123.00 (QQQ1915O123-A),1.77,0.0,0.77,2.75,0,12,
2019 Mar 15 123.00 (QQQ1915C123-B),0.0,0.0,55.36,59.62,0,0,2019 Mar 15 123.00 (QQQ1915O123-B),0.0,0.0,0.0,3.00,0,12,
2019 Mar 15 123.00 (QQQ1915C123-E),0.0,0.0,55.61,59.37,0,0,2019 Mar 15 123.00 (QQQ1915O123-E),1.15,0.0,0.58,1.18,0,12,
2019 Mar 15 123.00 (QQQ1915C123-I),0.0,0.0,57.20,57.83,0,0,2019 Mar 15 123.00 (QQQ1915O123-I),1.03,0.0,0.83,0.94,0,12,
2019 Mar 15 123.00 (QQQ1915C123-J),0.0,0.0,55.65,59.33,0,0,2019 Mar 15 123.00 (QQQ1915O123-J),0.0,0.0,0.63,1.12,0,12,
2019 Mar 15 123.00 (QQQ1915C123-K),0.0,0.0,55.02,59.91,0,0,2019 Mar 15 123.00 (QQQ1915O123-K),0.0,0.0,0.0,5.00,0,12,
2019 Mar 15 123.00 (QQQ1915C123-O),0.0,0.0,55.05,59.91,0,0,2019 Mar 15 123.00 (QQQ1915O123-O),0.0,0.0,0.79,1.04,0,12,
2019 Mar 15 123.00 (QQQ1915C123-OG),0.0,0.0,55.36,59.61,0,0,2019 Mar 15 123.00 (QQQ1915O123-OG),0.0,0.0,0.0,3.00,0,12,
2019 Mar 15 123.00 (QQQ1915C123-P),0.0,0.0,55.61,59.36,0,0,2019 Mar 15 123.00 (QQQ1915O123-P),0.0,0.0,0.79,1.04,0,12,
2019 Mar 15 123.00 (QQQ1915C123-S),0.0,0.0,55.62,59.37,0,0,2019 Mar 15 123.00 (QQQ1915O123-S),1.40,0.0,0.78,0.97,0,12,
2019 Mar 15 123.00 (QQQ1915C123-X),0.0,0.0,57.16,57.69,0,0,2019 Mar 15 123.00 (QQQ1915O123-X),1.77,0.0,0.83,0.93,0,12,
2019 Mar 15 123.00 (QQQ1915C123-Y),0.0,0.0,55.00,60.00,0,0,2019 Mar 15 123.00 (QQQ1915O123-Y),0.0,0.0,0.78,0.96,0,12,
2019 Mar 15 124.00 (QQQ1915C124),0.0,0.0,56.26,56.75,0,0,2019 Mar 15 124.00 (QQQ1915O124),0.0,0.0,0.87,0.97,0,0,
2019 Mar 15 124.00 (QQQ1915C124-3),0.0,0.0,54.05,58.30,0,0,2019 Mar 15 124.00 (QQQ1915O124-3),0.0,0.0,0.67,1.16,0,0,
2019 Mar 15 124.00 (QQQ1915C124-4),0.0,0.0,54.78,58.29,0,0,2019 Mar 15 124.00 (QQQ1915O124-4),0.0,0.0,0.81,1.10,0,0,
2019 Mar 15 124.00 (QQQ1915C124-8),0.0,0.0,54.68,58.43,0,0,2019 Mar 15 124.00 (QQQ1915O124-8),0.0,0.0,0.82,1.01,0,0,
2019 Mar 15 124.00 (QQQ1915C124-A),0.0,0.0,54.67,58.43,0,0,2019 Mar 15 124.00 (QQQ1915O124-A),0.0,0.0,0.0,2.79,0,0,
2019 Mar 15 124.00 (QQQ1915C124-B),0.0,0.0,54.42,58.68,0,0,2019 Mar 15 124.00 (QQQ1915O124-B),0.0,0.0,0.0,3.04,0,0,
2019 Mar 15 124.00 (QQQ1915C124-E),0.0,0.0,54.67,58.43,0,0,2019 Mar 15 124.00 (QQQ1915O124-E),0.0,0.0,0.61,1.22,0,0,
2019 Mar 15 124.00 (QQQ1915C124-I),0.0,0.0,56.26,56.89,0,0,2019 Mar 15 124.00 (QQQ1915O124-I),0.0,0.0,0.87,0.97,0,0,
2019 Mar 15 124.00 (QQQ1915C124-J),0.0,0.0,54.71,58.39,0,0,2019 Mar 15 124.00 (QQQ1915O124-J),0.0,0.0,0.81,1.16,0,0,
2019 Mar 15 124.00 (QQQ1915C124-K),0.0,0.0,54.08,58.97,0,0,2019 Mar 15 124.00 (QQQ1915O124-K),0.0,0.0,0.0,5.00,0,0,
2019 Mar 15 124.00 (QQQ1915C124-O),0.0,0.0,54.41,58.97,0,0,2019 Mar 15 124.00 (QQQ1915O124-O),0.0,0.0,0.82,1.21,0,0,
2019 Mar 15 124.00 (QQQ1915C124-OG),0.0,0.0,54.42,58.67,0,0,2019 Mar 15 124.00 (QQQ1915O124-OG),0.0,0.0,0.0,3.04,0,0,
2019 Mar 15 124.00 (QQQ1915C124-P),0.0,0.0,54.67,58.42,0,0,2019 Mar 15 124.00 (QQQ1915O124-P),0.0,0.0,0.82,1.21,0,0,
2019 Mar 15 124.00 (QQQ1915C124-S),0.0,0.0,54.68,58.43,0,0,2019 Mar 15 124.00 (QQQ1915O124-S),0.0,0.0,0.82,1.01,0,0,
2019 Mar 15 124.00 (QQQ1915C124-X),0.0,0.0,56.22,56.75,0,0,2019 Mar 15 124.00 (QQQ1915O124-X),0.0,0.0,0.87,0.97,0,0,
2019 Mar 15 124.00 (QQQ1915C124-Y),0.0,0.0,54.00,59.00,0,0,2019 Mar 15 124.00 (QQQ1915O124-Y),0.0,0.0,0.82,1.00,0,0,
2019 Mar 15 125.00 (QQQ1915C125),40.59,0.0,55.32,55.81,0,1,2019 Mar 15 125.00 (QQQ1915O125),0.91,-0.04,0.92,1.01,5,167,
2019 Mar 15 125.00 (QQQ1915C125-3),0.0,0.0,54.10,57.11,0,1,2019 Mar 15 125.00 (QQQ1915O125-3),0.0,0.0,0.72,1.20,0,167,
2019 Mar 15 125.00 (QQQ1915C125-4),0.0,0.0,53.84,57.35,0,1,2019 Mar 15 125.00 (QQQ1915O125-4),0.0,0.0,0.77,1.14,0,167,
2019 Mar 15 125.00 (QQQ1915C125-8),0.0,0.0,54.10,57.11,0,1,2019 Mar 15 125.00 (QQQ1915O125-8),0.91,0.0,0.86,1.05,5,167,
2019 Mar 15 125.00 (QQQ1915C125-A),0.0,0.0,53.73,57.49,0,1,2019 Mar 15 125.00 (QQQ1915O125-A),0.0,0.0,0.0,2.84,0,167,
2019 Mar 15 125.00 (QQQ1915C125-B),0.0,0.0,53.48,57.74,0,1,2019 Mar 15 125.00 (QQQ1915O125-B),2.90,0.0,0.0,3.09,0,167,
2019 Mar 15 125.00 (QQQ1915C125-E),40.59,0.0,53.73,57.49,0,1,2019 Mar 15 125.00 (QQQ1915O125-E),0.95,0.0,0.65,1.27,0,167,
2019 Mar 15 125.00 (QQQ1915C125-I),0.0,0.0,55.32,55.95,0,1,2019 Mar 15 125.00 (QQQ1915O125-I),0.0,0.0,0.92,1.01,0,167,
2019 Mar 15 125.00 (QQQ1915C125-J),0.0,0.0,53.77,57.45,0,1,2019 Mar 15 125.00 (QQQ1915O125-J),0.0,0.0,0.72,1.20,0,167,
2019 Mar 15 125.00 (QQQ1915C125-K),0.0,0.0,53.14,58.00,0,1,2019 Mar 15 125.00 (QQQ1915O125-K),0.0,0.0,0.0,5.00,0,167,
2019 Mar 15 125.00 (QQQ1915C125-O),0.0,0.0,53.18,58.00,0,1,2019 Mar 15 125.00 (QQQ1915O125-O),1.54,0.0,0.88,1.13,0,167,
2019 Mar 15 125.00 (QQQ1915C125-OG),0.0,0.0,53.48,57.73,0,1,2019 Mar 15 125.00 (QQQ1915O125-OG),0.0,0.0,0.0,3.09,0,167,
2019 Mar 15 125.00 (QQQ1915C125-P),0.0,0.0,54.10,57.11,0,1,2019 Mar 15 125.00 (QQQ1915O125-P),0.0,0.0,0.88,1.13,0,167,
2019 Mar 15 125.00 (QQQ1915C125-S),0.0,0.0,53.74,57.49,0,1,2019 Mar 15 125.00 (QQQ1915O125-S),1.17,0.0,0.86,1.05,0,167,
2019 Mar 15 125.00 (QQQ1915C125-X),0.0,0.0,55.29,55.81,0,1,2019 Mar 15 125.00 (QQQ1915O125-X),0.90,0.0,0.91,1.01,0,167,
2019 Mar 15 125.00 (QQQ1915C125-Y),0.0,0.0,53.00,58.00,0,1,2019 Mar 15 125.00 (QQQ1915O125-Y),1.98,0.0,0.86,1.05,0,167,
2019 Mar 15 126.00 (QQQ1915C126),0.0,0.0,54.38,54.87,0,0,2019 Mar 15 126.00 (QQQ1915O126),0.0,0.0,0.96,1.06,0,0,
2019 Mar 15 126.00 (QQQ1915C126-3),0.0,0.0,52.92,57.00,0,0,2019 Mar 15 126.00 (QQQ1915O126-3),0.0,0.0,0.76,1.25,0,0,
2019 Mar 15 126.00 (QQQ1915C126-4),0.0,0.0,52.92,56.43,0,0,2019 Mar 15 126.00 (QQQ1915O126-4),0.0,0.0,0.82,1.20,0,0,
2019 Mar 15 126.00 (QQQ1915C126-8),0.0,0.0,52.80,56.56,0,0,2019 Mar 15 126.00 (QQQ1915O126-8),0.0,0.0,0.69,1.32,0,0,
2019 Mar 15 126.00 (QQQ1915C126-A),0.0,0.0,52.79,56.55,0,0,2019 Mar 15 126.00 (QQQ1915O126-A),0.0,0.0,0.0,2.88,0,0,
2019 Mar 15 126.00 (QQQ1915C126-B),0.0,0.0,52.54,56.80,0,0,2019 Mar 15 126.00 (QQQ1915O126-B),0.0,0.0,0.0,3.13,0,0,
2019 Mar 15 126.00 (QQQ1915C126-E),0.0,0.0,52.79,56.55,0,0,2019 Mar 15 126.00 (QQQ1915O126-E),0.0,0.0,0.68,1.32,0,0,
2019 Mar 15 126.00 (QQQ1915C126-I),0.0,0.0,54.38,55.01,0,0,2019 Mar 15 126.00 (QQQ1915O126-I),0.0,0.0,0.96,1.07,0,0,
2019 Mar 15 126.00 (QQQ1915C126-J),0.0,0.0,52.83,56.52,0,0,2019 Mar 15 126.00 (QQQ1915O126-J),0.0,0.0,0.82,1.25,0,0,
2019 Mar 15 126.00 (QQQ1915C126-K),0.0,0.0,52.20,57.00,0,0,2019 Mar 15 126.00 (QQQ1915O126-K),0.0,0.0,0.0,5.00,0,0,
2019 Mar 15 126.00 (QQQ1915C126-O),0.0,0.0,52.88,56.57,0,0,2019 Mar 15 126.00 (QQQ1915O126-O),0.0,0.0,0.91,1.18,0,0,
2019 Mar 15 126.00 (QQQ1915C126-OG),0.0,0.0,52.54,56.80,0,0,2019 Mar 15 126.00 (QQQ1915O126-OG),0.0,0.0,0.0,3.13,0,0,
2019 Mar 15 126.00 (QQQ1915C126-P),0.0,0.0,52.79,56.55,0,0,2019 Mar 15 126.00 (QQQ1915O126-P),0.0,0.0,0.01,2.88,0,0,
2019 Mar 15 126.00 (QQQ1915C126-S),0.0,0.0,52.80,56.56,0,0,2019 Mar 15 126.00 (QQQ1915O126-S),0.0,0.0,0.91,1.09,0,0,
2019 Mar 15 126.00 (QQQ1915C126-X),0.0,0.0,54.35,54.87,0,0,2019 Mar 15 126.00 (QQQ1915O126-X),0.0,0.0,0.96,1.06,0,0,
2019 Mar 15 126.00 (QQQ1915C126-Y),0.0,0.0,52.00,57.00,0,0,2019 Mar 15 126.00 (QQQ1915O126-Y),0.0,0.0,0.91,1.09,0,0,
2019 Mar 15 127.00 (QQQ1915C127),0.0,0.0,53.45,53.93,0,0,2019 Mar 15 127.00 (QQQ1915O127),0.0,0.0,1.01,1.11,0,0,
2019 Mar 15 127.00 (QQQ1915C127-3),0.0,0.0,52.24,55.25,0,0,2019 Mar 15 127.00 (QQQ1915O127-3),0.0,0.0,0.81,1.40,0,0,
2019 Mar 15 127.00 (QQQ1915C127-4),0.0,0.0,51.97,55.48,0,0,2019 Mar 15 127.00 (QQQ1915O127-4),0.0,0.0,0.86,1.40,0,0,
2019 Mar 15 127.00 (QQQ1915C127-8),0.0,0.0,52.24,55.25,0,0,2019 Mar 15 127.00 (QQQ1915O127-8),0.0,0.0,0.95,1.37,0,0,
2019 Mar 15 127.00 (QQQ1915C127-A),0.0,0.0,51.86,55.62,0,0,2019 Mar 15 127.00 (QQQ1915O127-A),0.0,0.0,0.06,2.93,0,0,
2019 Mar 15 127.00 (QQQ1915C127-B),0.0,0.0,51.61,55.87,0,0,2019 Mar 15 127.00 (QQQ1915O127-B),0.0,0.0,0.0,3.18,0,0,
2019 Mar 15 127.00 (QQQ1915C127-E),0.0,0.0,51.86,55.62,0,0,2019 Mar 15 127.00 (QQQ1915O127-E),0.0,0.0,0.72,1.37,0,0,
2019 Mar 15 127.00 (QQQ1915C127-I),0.0,0.0,53.45,54.07,0,0,2019 Mar 15 127.00 (QQQ1915O127-I),0.0,0.0,1.01,1.12,0,0,
2019 Mar 15 127.00 (QQQ1915C127-J),0.0,0.0,51.89,55.58,0,0,2019 Mar 15 127.00 (QQQ1915O127-J),0.0,0.0,0.81,1.40,0,0,
2019 Mar 15 127.00 (QQQ1915C127-K),0.0,0.0,51.27,56.00,0,0,2019 Mar 15 127.00 (QQQ1915O127-K),0.0,0.0,0.0,5.00,0,0,
2019 Mar 15 127.00 (QQQ1915C127-O),0.0,0.0,51.89,55.58,0,0,2019 Mar 15 127.00 (QQQ1915O127-O),0.0,0.0,0.97,1.23,0,0,
2019 Mar 15 127.00 (QQQ1915C127-OG),0.0,0.0,51.61,55.86,0,0,2019 Mar 15 127.00 (QQQ1915O127-OG),0.0,0.0,0.0,3.18,0,0,
2019 Mar 15 127.00 (QQQ1915C127-P),0.0,0.0,52.24,55.25,0,0,2019 Mar 15 127.00 (QQQ1915O127-P),0.0,0.0,0.97,1.23,0,0,
2019 Mar 15 127.00 (QQQ1915C127-S),0.0,0.0,51.87,55.62,0,0,2019 Mar 15 127.00 (QQQ1915O127-S),0.0,0.0,0.95,1.14,0,0,
2019 Mar 15 127.00 (QQQ1915C127-X),0.0,0.0,53.42,53.93,0,0,2019 Mar 15 127.00 (QQQ1915O127-X),0.0,0.0,1.00,1.11,0,0,
2019 Mar 15 127.00 (QQQ1915C127-Y),0.0,0.0,51.00,56.00,0,0,2019 Mar 15 127.00 (QQQ1915O127-Y),0.0,0.0,0.95,1.14,0,0,
2019 Mar 15 128.00 (QQQ1915C128),0.0,0.0,52.52,53.00,0,0,2019 Mar 15 128.00 (QQQ1915O128),1.82,0.0,1.06,1.15,0,0,
2019 Mar 15 128.00 (QQQ1915C128-3),0.0,0.0,51.04,54.55,0,0,2019 Mar 15 128.00 (QQQ1915O128-3),0.0,0.0,0.86,1.45,0,0,
2019 Mar 15 128.00 (QQQ1915C128-4),0.0,0.0,51.05,54.56,0,0,2019 Mar 15 128.00 (QQQ1915O128-4),0.0,0.0,0.99,1.45,0,0,
2019 Mar 15 128.00 (QQQ1915C128-8),0.0,0.0,50.93,54.69,0,0,2019 Mar 15 128.00 (QQQ1915O128-8),0.0,0.0,1.00,1.19,0,0,
