USO (UNITED STATES OIL FUND),14.15,+0.02,
Jul 22 2018 @ 03:03 ET,Bid,14.14,Ask,14.15,Size,0x0,Vol,22809485,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
2018 Aug 31 14.00 (USO1831H14),0.55,-0.01,0.53,0.56,53,117,2018 Aug 31 14.00 (USO1831T14),0.39,-0.03,0.38,0.40,20,138,
2018 Aug 31 14.00 (USO1831H14-3),0.57,+0.01,0.53,0.56,6,117,2018 Aug 31 14.00 (USO1831T14-3),0.39,-0.13,0.38,0.46,1,138,
2018 Aug 31 14.00 (USO1831H14-4),0.55,-0.04,0.53,0.56,2,117,2018 Aug 31 14.00 (USO1831T14-4),0.40,0.0,0.38,0.46,0,138,
2018 Aug 31 14.00 (USO1831H14-8),0.56,0.0,0.53,0.56,0,117,2018 Aug 31 14.00 (USO1831T14-8),0.40,-0.05,0.38,0.43,1,138,
2018 Aug 31 14.00 (USO1831H14-A),0.0,0.0,0.53,0.56,0,117,2018 Aug 31 14.00 (USO1831T14-A),0.39,0.0,0.38,0.40,3,138,
2018 Aug 31 14.00 (USO1831H14-B),0.55,0.0,0.52,0.56,0,117,2018 Aug 31 14.00 (USO1831T14-B),0.42,0.0,0.37,0.41,0,138,
2018 Aug 31 14.00 (USO1831H14-E),0.55,+0.05,0.53,0.56,26,117,2018 Aug 31 14.00 (USO1831T14-E),0.39,-0.08,0.38,0.44,11,138,
2018 Aug 31 14.00 (USO1831H14-I),0.47,0.0,0.53,0.56,0,117,2018 Aug 31 14.00 (USO1831T14-I),0.0,0.0,0.38,0.40,0,138,
2018 Aug 31 14.00 (USO1831H14-J),0.0,0.0,0.53,0.56,0,117,2018 Aug 31 14.00 (USO1831T14-J),0.0,0.0,0.38,0.46,0,138,
2018 Aug 31 14.00 (USO1831H14-K),0.0,0.0,0.34,0.56,0,117,2018 Aug 31 14.00 (USO1831T14-K),0.0,0.0,0.0,0.50,0,138,
2018 Aug 31 14.00 (USO1831H14-O),0.57,+0.12,0.53,0.56,14,117,2018 Aug 31 14.00 (USO1831T14-O),0.0,0.0,0.38,0.41,0,138,
2018 Aug 31 14.00 (USO1831H14-OG),0.59,+0.14,0.53,0.56,1,117,2018 Aug 31 14.00 (USO1831T14-OG),0.0,0.0,0.38,0.40,0,138,
2018 Aug 31 14.00 (USO1831H14-P),0.57,+0.08,0.53,0.56,4,117,2018 Aug 31 14.00 (USO1831T14-P),0.39,-0.11,0.38,0.40,4,138,
2018 Aug 31 14.00 (USO1831H14-S),0.62,0.0,0.53,0.56,0,117,2018 Aug 31 14.00 (USO1831T14-S),0.42,0.0,0.38,0.40,0,138,
2018 Aug 31 14.00 (USO1831H14-X),0.58,0.0,0.53,0.56,0,117,2018 Aug 31 14.00 (USO1831T14-X),0.51,0.0,0.38,0.44,0,138,
2018 Aug 31 14.00 (USO1831H14-Y),0.55,0.0,0.53,0.56,0,117,2018 Aug 31 14.00 (USO1831T14-Y),0.0,0.0,0.38,0.40,0,138,
2018 Aug 31 14.50 (USO1831H14.5),0.31,-0.03,0.30,0.32,200,205,2018 Aug 31 14.50 (USO1831T14.5),0.62,-0.08,0.64,0.67,7,9,
2018 Aug 31 14.50 (USO1831H14.5-3),0.31,0.0,0.24,0.39,0,205,2018 Aug 31 14.50 (USO1831T14.5-3),0.63,0.0,0.58,0.73,0,9,
2018 Aug 31 14.50 (USO1831H14.5-4),0.30,0.0,0.25,0.32,0,205,2018 Aug 31 14.50 (USO1831T14.5-4),0.0,0.0,0.58,0.73,0,9,
2018 Aug 31 14.50 (USO1831H14.5-8),0.26,0.0,0.30,0.32,0,205,2018 Aug 31 14.50 (USO1831T14.5-8),0.0,0.0,0.63,0.67,0,9,
2018 Aug 31 14.50 (USO1831H14.5-A),0.26,0.0,0.30,0.32,0,205,2018 Aug 31 14.50 (USO1831T14.5-A),0.0,0.0,0.58,0.67,0,9,
2018 Aug 31 14.50 (USO1831H14.5-B),0.0,0.0,0.24,0.33,0,205,2018 Aug 31 14.50 (USO1831T14.5-B),0.0,0.0,0.58,0.73,0,9,
2018 Aug 31 14.50 (USO1831H14.5-E),0.31,-0.03,0.30,0.32,50,205,2018 Aug 31 14.50 (USO1831T14.5-E),0.70,0.0,0.64,0.67,0,9,
2018 Aug 31 14.50 (USO1831H14.5-I),0.0,0.0,0.30,0.32,0,205,2018 Aug 31 14.50 (USO1831T14.5-I),0.0,0.0,0.64,0.67,0,9,
2018 Aug 31 14.50 (USO1831H14.5-J),0.26,0.0,0.25,0.32,0,205,2018 Aug 31 14.50 (USO1831T14.5-J),0.0,0.0,0.58,0.73,0,9,
2018 Aug 31 14.50 (USO1831H14.5-K),0.26,0.0,0.0,0.50,0,205,2018 Aug 31 14.50 (USO1831T14.5-K),0.0,0.0,0.41,0.67,0,9,
2018 Aug 31 14.50 (USO1831H14.5-O),0.52,0.0,0.30,0.32,0,205,2018 Aug 31 14.50 (USO1831T14.5-O),0.0,0.0,0.64,0.67,0,9,
2018 Aug 31 14.50 (USO1831H14.5-OG),0.26,0.0,0.29,0.32,0,205,2018 Aug 31 14.50 (USO1831T14.5-OG),0.87,0.0,0.64,0.67,0,9,
2018 Aug 31 14.50 (USO1831H14.5-P),0.51,0.0,0.30,0.32,0,205,2018 Aug 31 14.50 (USO1831T14.5-P),0.62,0.0,0.64,0.67,4,9,
2018 Aug 31 14.50 (USO1831H14.5-S),0.0,0.0,0.30,0.32,0,205,2018 Aug 31 14.50 (USO1831T14.5-S),0.0,0.0,0.64,0.69,0,9,
2018 Aug 31 14.50 (USO1831H14.5-X),0.31,+0.05,0.29,0.32,150,205,2018 Aug 31 14.50 (USO1831T14.5-X),0.63,0.0,0.59,0.67,3,9,
2018 Aug 31 14.50 (USO1831H14.5-Y),0.0,0.0,0.30,0.32,0,205,2018 Aug 31 14.50 (USO1831T14.5-Y),0.0,0.0,0.57,0.72,0,9,
2018 Aug 31 15.00 (USO1831H15),0.18,0.0,0.17,0.18,912,389,2018 Aug 31 15.00 (USO1831T15),0.97,+0.04,0.99,1.03,5,51,
2018 Aug 31 15.00 (USO1831H15-3),0.12,0.0,0.11,0.18,0,389,2018 Aug 31 15.00 (USO1831T15-3),0.97,0.0,0.99,1.03,1,51,
2018 Aug 31 15.00 (USO1831H15-4),0.18,-0.03,0.11,0.18,17,389,2018 Aug 31 15.00 (USO1831T15-4),0.0,0.0,0.99,1.03,0,51,
2018 Aug 31 15.00 (USO1831H15-8),0.17,-0.04,0.14,0.18,1,389,2018 Aug 31 15.00 (USO1831T15-8),0.87,0.0,0.99,1.03,0,51,
2018 Aug 31 15.00 (USO1831H15-A),0.19,0.0,0.15,0.18,0,389,2018 Aug 31 15.00 (USO1831T15-A),0.0,0.0,0.99,1.03,0,51,
2018 Aug 31 15.00 (USO1831H15-B),0.12,0.0,0.10,0.18,0,389,2018 Aug 31 15.00 (USO1831T15-B),0.0,0.0,0.99,1.03,0,51,
2018 Aug 31 15.00 (USO1831H15-E),0.18,-0.03,0.13,0.18,177,389,2018 Aug 31 15.00 (USO1831T15-E),0.97,+0.04,0.99,1.03,4,51,
2018 Aug 31 15.00 (USO1831H15-I),0.17,0.0,0.15,0.18,284,389,2018 Aug 31 15.00 (USO1831T15-I),1.19,0.0,0.99,1.03,0,51,
2018 Aug 31 15.00 (USO1831H15-J),0.18,0.0,0.11,0.18,16,389,2018 Aug 31 15.00 (USO1831T15-J),0.0,0.0,0.99,1.03,0,51,
2018 Aug 31 15.00 (USO1831H15-K),0.0,0.0,0.0,0.18,0,389,2018 Aug 31 15.00 (USO1831T15-K),0.0,0.0,0.99,1.25,0,51,
2018 Aug 31 15.00 (USO1831H15-O),0.18,+0.05,0.17,0.18,17,389,2018 Aug 31 15.00 (USO1831T15-O),0.0,0.0,0.99,1.03,0,51,
2018 Aug 31 15.00 (USO1831H15-OG),0.17,-0.01,0.11,0.18,200,389,2018 Aug 31 15.00 (USO1831T15-OG),0.0,0.0,0.0,1.05,0,51,
2018 Aug 31 15.00 (USO1831H15-P),0.17,0.0,0.15,0.18,200,389,2018 Aug 31 15.00 (USO1831T15-P),0.0,0.0,0.99,1.03,0,51,
2018 Aug 31 15.00 (USO1831H15-S),0.17,0.0,0.14,0.18,0,389,2018 Aug 31 15.00 (USO1831T15-S),1.19,0.0,0.99,1.03,0,51,
2018 Aug 31 15.00 (USO1831H15-X),0.17,0.0,0.12,0.18,0,389,2018 Aug 31 15.00 (USO1831T15-X),0.0,0.0,0.99,1.03,0,51,
2018 Aug 31 15.00 (USO1831H15-Y),0.18,0.0,0.11,0.18,0,389,2018 Aug 31 15.00 (USO1831T15-Y),0.0,0.0,0.99,1.03,0,51,
2018 Aug 31 15.50 (USO1831H15.5),0.08,-0.02,0.07,0.09,2,28,2018 Aug 31 15.50 (USO1831T15.5),1.22,0.0,1.37,1.47,0,11,
2018 Aug 31 15.50 (USO1831H15.5-3),0.10,0.0,0.07,0.09,0,28,2018 Aug 31 15.50 (USO1831T15.5-3),0.0,0.0,1.37,1.47,0,11,
2018 Aug 31 15.50 (USO1831H15.5-4),0.0,0.0,0.07,0.15,0,28,2018 Aug 31 15.50 (USO1831T15.5-4),0.0,0.0,1.37,1.47,0,11,
2018 Aug 31 15.50 (USO1831H15.5-8),0.07,0.0,0.07,0.09,0,28,2018 Aug 31 15.50 (USO1831T15.5-8),0.0,0.0,1.37,1.47,0,11,
2018 Aug 31 15.50 (USO1831H15.5-A),0.0,0.0,0.07,0.09,0,28,2018 Aug 31 15.50 (USO1831T15.5-A),0.0,0.0,1.37,1.47,0,11,
2018 Aug 31 15.50 (USO1831H15.5-B),0.0,0.0,0.07,0.15,0,28,2018 Aug 31 15.50 (USO1831T15.5-B),0.0,0.0,1.37,1.47,0,11,
2018 Aug 31 15.50 (USO1831H15.5-E),0.08,+0.01,0.07,0.09,2,28,2018 Aug 31 15.50 (USO1831T15.5-E),0.0,0.0,1.37,1.47,0,11,
2018 Aug 31 15.50 (USO1831H15.5-I),0.0,0.0,0.07,0.09,0,28,2018 Aug 31 15.50 (USO1831T15.5-I),0.0,0.0,1.37,1.47,0,11,
2018 Aug 31 15.50 (USO1831H15.5-J),0.0,0.0,0.07,0.09,0,28,2018 Aug 31 15.50 (USO1831T15.5-J),0.0,0.0,1.37,1.47,0,11,
2018 Aug 31 15.50 (USO1831H15.5-K),0.0,0.0,0.0,0.50,0,28,2018 Aug 31 15.50 (USO1831T15.5-K),0.0,0.0,1.37,1.47,0,11,
2018 Aug 31 15.50 (USO1831H15.5-O),0.0,0.0,0.07,0.09,0,28,2018 Aug 31 15.50 (USO1831T15.5-O),0.0,0.0,1.37,1.47,0,11,
2018 Aug 31 15.50 (USO1831H15.5-OG),0.0,0.0,0.07,0.09,0,28,2018 Aug 31 15.50 (USO1831T15.5-OG),0.0,0.0,1.37,1.47,0,11,
2018 Aug 31 15.50 (USO1831H15.5-P),0.07,0.0,0.07,0.09,0,28,2018 Aug 31 15.50 (USO1831T15.5-P),0.0,0.0,1.37,1.47,0,11,
2018 Aug 31 15.50 (USO1831H15.5-S),0.0,0.0,0.07,0.09,0,28,2018 Aug 31 15.50 (USO1831T15.5-S),1.22,0.0,1.37,1.47,0,11,
2018 Aug 31 15.50 (USO1831H15.5-X),0.07,0.0,0.07,0.09,0,28,2018 Aug 31 15.50 (USO1831T15.5-X),0.0,0.0,1.37,1.47,0,11,
2018 Aug 31 15.50 (USO1831H15.5-Y),0.07,0.0,0.07,0.09,0,28,2018 Aug 31 15.50 (USO1831T15.5-Y),0.0,0.0,1.37,1.47,0,11,
2018 Aug 31 16.00 (USO1831H16),0.04,-0.02,0.04,0.05,26,50,2018 Aug 31 16.00 (USO1831T16),2.02,0.0,1.80,1.97,0,1,
2018 Aug 31 16.00 (USO1831H16-3),0.04,0.0,0.0,0.12,0,50,2018 Aug 31 16.00 (USO1831T16-3),0.0,0.0,1.79,1.97,0,1,
2018 Aug 31 16.00 (USO1831H16-4),0.06,0.0,0.0,0.11,0,50,2018 Aug 31 16.00 (USO1831T16-4),0.0,0.0,1.80,1.97,0,1,
2018 Aug 31 16.00 (USO1831H16-8),0.05,-0.03,0.02,0.08,1,50,2018 Aug 31 16.00 (USO1831T16-8),2.02,0.0,1.50,2.28,0,1,
2018 Aug 31 16.00 (USO1831H16-A),0.13,0.0,0.0,0.05,0,50,2018 Aug 31 16.00 (USO1831T16-A),0.0,0.0,1.80,1.97,0,1,
2018 Aug 31 16.00 (USO1831H16-B),0.0,0.0,0.03,0.11,0,50,2018 Aug 31 16.00 (USO1831T16-B),0.0,0.0,1.80,1.97,0,1,
2018 Aug 31 16.00 (USO1831H16-E),0.0,0.0,0.01,0.09,0,50,2018 Aug 31 16.00 (USO1831T16-E),0.0,0.0,1.80,1.97,0,1,
2018 Aug 31 16.00 (USO1831H16-I),0.0,0.0,0.04,0.05,0,50,2018 Aug 31 16.00 (USO1831T16-I),0.0,0.0,1.80,1.97,0,1,
2018 Aug 31 16.00 (USO1831H16-J),0.0,0.0,0.0,0.12,0,50,2018 Aug 31 16.00 (USO1831T16-J),0.0,0.0,1.60,2.17,0,1,
2018 Aug 31 16.00 (USO1831H16-K),0.0,0.0,0.0,0.50,0,50,2018 Aug 31 16.00 (USO1831T16-K),0.0,0.0,0.0,5.00,0,1,
2018 Aug 31 16.00 (USO1831H16-O),0.0,0.0,0.03,0.05,0,50,2018 Aug 31 16.00 (USO1831T16-O),0.0,0.0,1.80,1.97,0,1,
2018 Aug 31 16.00 (USO1831H16-OG),0.0,0.0,0.04,0.05,0,50,2018 Aug 31 16.00 (USO1831T16-OG),0.0,0.0,1.80,1.97,0,1,
2018 Aug 31 16.00 (USO1831H16-P),0.04,0.0,0.04,0.05,0,50,2018 Aug 31 16.00 (USO1831T16-P),0.0,0.0,1.80,1.97,0,1,
2018 Aug 31 16.00 (USO1831H16-S),0.0,0.0,0.02,0.05,0,50,2018 Aug 31 16.00 (USO1831T16-S),0.0,0.0,1.79,1.97,0,1,
2018 Aug 31 16.00 (USO1831H16-X),0.04,-0.08,0.02,0.09,25,50,2018 Aug 31 16.00 (USO1831T16-X),0.0,0.0,1.78,1.97,0,1,
2018 Aug 31 16.00 (USO1831H16-Y),0.0,0.0,0.0,0.05,0,50,2018 Aug 31 16.00 (USO1831T16-Y),0.0,0.0,1.50,2.28,0,1,
2018 Aug 31 16.50 (USO1831H16.5),0.04,+0.01,0.01,0.04,1,8,2018 Aug 31 16.50 (USO1831T16.5),0.0,0.0,2.11,2.52,0,0,
2018 Aug 31 16.50 (USO1831H16.5-3),0.05,0.0,0.01,0.09,0,8,2018 Aug 31 16.50 (USO1831T16.5-3),0.0,0.0,1.91,2.72,0,0,
2018 Aug 31 16.50 (USO1831H16.5-4),0.0,0.0,0.01,0.09,0,8,2018 Aug 31 16.50 (USO1831T16.5-4),0.0,0.0,2.11,2.52,0,0,
2018 Aug 31 16.50 (USO1831H16.5-8),0.0,0.0,0.01,0.04,0,8,2018 Aug 31 16.50 (USO1831T16.5-8),0.0,0.0,0.27,4.45,0,0,
2018 Aug 31 16.50 (USO1831H16.5-A),0.0,0.0,0.01,0.04,0,8,2018 Aug 31 16.50 (USO1831T16.5-A),0.0,0.0,2.11,2.52,0,0,
2018 Aug 31 16.50 (USO1831H16.5-B),0.0,0.0,0.01,0.28,0,8,2018 Aug 31 16.50 (USO1831T16.5-B),0.0,0.0,2.11,2.54,0,0,
2018 Aug 31 16.50 (USO1831H16.5-E),0.04,+0.01,0.01,0.04,1,8,2018 Aug 31 16.50 (USO1831T16.5-E),0.0,0.0,1.92,2.71,0,0,
2018 Aug 31 16.50 (USO1831H16.5-I),0.0,0.0,0.01,0.04,0,8,2018 Aug 31 16.50 (USO1831T16.5-I),0.0,0.0,2.11,2.52,0,0,
2018 Aug 31 16.50 (USO1831H16.5-J),0.0,0.0,0.01,0.04,0,8,2018 Aug 31 16.50 (USO1831T16.5-J),0.0,0.0,1.91,2.72,0,0,
2018 Aug 31 16.50 (USO1831H16.5-K),0.0,0.0,0.01,0.50,0,8,2018 Aug 31 16.50 (USO1831T16.5-K),0.0,0.0,0.0,5.00,0,0,
2018 Aug 31 16.50 (USO1831H16.5-O),0.0,0.0,0.01,0.04,0,8,2018 Aug 31 16.50 (USO1831T16.5-O),0.0,0.0,2.11,2.52,0,0,
2018 Aug 31 16.50 (USO1831H16.5-OG),0.0,0.0,0.01,0.04,0,8,2018 Aug 31 16.50 (USO1831T16.5-OG),0.0,0.0,2.11,2.56,0,0,
2018 Aug 31 16.50 (USO1831H16.5-P),0.0,0.0,0.01,0.04,0,8,2018 Aug 31 16.50 (USO1831T16.5-P),0.0,0.0,2.11,2.52,0,0,
2018 Aug 31 16.50 (USO1831H16.5-S),0.0,0.0,0.01,0.05,0,8,2018 Aug 31 16.50 (USO1831T16.5-S),0.0,0.0,2.06,2.56,0,0,
2018 Aug 31 16.50 (USO1831H16.5-X),0.0,0.0,0.01,0.04,0,8,2018 Aug 31 16.50 (USO1831T16.5-X),0.0,0.0,2.11,2.52,0,0,
2018 Aug 31 16.50 (USO1831H16.5-Y),0.0,0.0,0.01,0.28,0,8,2018 Aug 31 16.50 (USO1831T16.5-Y),0.0,0.0,1.89,2.73,0,0,
2018 Aug 31 17.00 (USO1831H17),0.01,0.0,0.01,0.03,0,6,2018 Aug 31 17.00 (USO1831T17),0.0,0.0,2.69,2.95,0,0,
2018 Aug 31 17.00 (USO1831H17-3),0.02,0.0,0.0,0.08,0,6,2018 Aug 31 17.00 (USO1831T17-3),0.0,0.0,2.49,3.15,0,0,
2018 Aug 31 17.00 (USO1831H17-4),0.01,0.0,0.0,0.08,0,6,2018 Aug 31 17.00 (USO1831T17-4),0.0,0.0,2.69,2.95,0,0,
2018 Aug 31 17.00 (USO1831H17-8),0.0,0.0,0.0,0.03,0,6,2018 Aug 31 17.00 (USO1831T17-8),0.0,0.0,2.43,3.35,0,0,
2018 Aug 31 17.00 (USO1831H17-A),0.0,0.0,0.0,0.27,0,6,2018 Aug 31 17.00 (USO1831T17-A),0.0,0.0,2.69,2.95,0,0,
2018 Aug 31 17.00 (USO1831H17-B),0.0,0.0,0.0,0.27,0,6,2018 Aug 31 17.00 (USO1831T17-B),0.0,0.0,2.69,2.95,0,0,
2018 Aug 31 17.00 (USO1831H17-E),0.0,0.0,0.0,0.03,0,6,2018 Aug 31 17.00 (USO1831T17-E),0.0,0.0,2.69,2.95,0,0,
2018 Aug 31 17.00 (USO1831H17-I),0.0,0.0,0.0,0.03,0,6,2018 Aug 31 17.00 (USO1831T17-I),0.0,0.0,2.69,2.95,0,0,
2018 Aug 31 17.00 (USO1831H17-J),0.0,0.0,0.0,0.08,0,6,2018 Aug 31 17.00 (USO1831T17-J),0.0,0.0,2.69,3.15,0,0,
2018 Aug 31 17.00 (USO1831H17-K),0.0,0.0,0.0,0.50,0,6,2018 Aug 31 17.00 (USO1831T17-K),0.0,0.0,0.50,5.40,0,0,
2018 Aug 31 17.00 (USO1831H17-O),0.0,0.0,0.0,0.03,0,6,2018 Aug 31 17.00 (USO1831T17-O),0.0,0.0,2.69,2.95,0,0,
2018 Aug 31 17.00 (USO1831H17-OG),0.0,0.0,0.0,0.03,0,6,2018 Aug 31 17.00 (USO1831T17-OG),0.0,0.0,2.69,2.95,0,0,
2018 Aug 31 17.00 (USO1831H17-P),0.0,0.0,0.01,0.03,0,6,2018 Aug 31 17.00 (USO1831T17-P),0.0,0.0,2.69,2.95,0,0,
2018 Aug 31 17.00 (USO1831H17-S),0.0,0.0,0.01,0.03,0,6,2018 Aug 31 17.00 (USO1831T17-S),0.0,0.0,2.69,2.95,0,0,
2018 Aug 31 17.00 (USO1831H17-X),0.0,0.0,0.01,0.05,0,6,2018 Aug 31 17.00 (USO1831T17-X),0.0,0.0,2.69,2.95,0,0,
2018 Aug 31 17.00 (USO1831H17-Y),0.0,0.0,0.01,0.03,0,6,2018 Aug 31 17.00 (USO1831T17-Y),0.0,0.0,0.69,4.95,0,0,
2018 Aug 31 17.50 (USO1831H17.5),0.04,0.0,0.01,0.03,0,2,2018 Aug 31 17.50 (USO1831T17.5),0.0,0.0,2.24,3.55,0,0,
2018 Aug 31 17.50 (USO1831H17.5-3),0.0,0.0,0.0,0.07,0,2,2018 Aug 31 17.50 (USO1831T17.5-3),0.0,0.0,2.04,3.75,0,0,
2018 Aug 31 17.50 (USO1831H17.5-4),0.0,0.0,0.0,0.07,0,2,2018 Aug 31 17.50 (USO1831T17.5-4),0.0,0.0,2.24,3.55,0,0,
2018 Aug 31 17.50 (USO1831H17.5-8),0.0,0.0,0.0,0.03,0,2,2018 Aug 31 17.50 (USO1831T17.5-8),0.0,0.0,2.04,3.85,0,0,
2018 Aug 31 17.50 (USO1831H17.5-A),0.0,0.0,0.0,0.03,0,2,2018 Aug 31 17.50 (USO1831T17.5-A),0.0,0.0,2.24,3.55,0,0,
2018 Aug 31 17.50 (USO1831H17.5-B),0.0,0.0,0.0,0.05,0,2,2018 Aug 31 17.50 (USO1831T17.5-B),0.0,0.0,2.24,3.55,0,0,
2018 Aug 31 17.50 (USO1831H17.5-E),0.04,0.0,0.0,0.03,0,2,2018 Aug 31 17.50 (USO1831T17.5-E),0.0,0.0,2.24,3.55,0,0,
2018 Aug 31 17.50 (USO1831H17.5-I),0.0,0.0,0.0,0.03,0,2,2018 Aug 31 17.50 (USO1831T17.5-I),0.0,0.0,2.24,3.55,0,0,
2018 Aug 31 17.50 (USO1831H17.5-J),0.0,0.0,0.0,0.03,0,2,2018 Aug 31 17.50 (USO1831T17.5-J),0.0,0.0,2.24,3.55,0,0,
2018 Aug 31 17.50 (USO1831H17.5-K),0.0,0.0,0.0,0.50,0,2,2018 Aug 31 17.50 (USO1831T17.5-K),0.0,0.0,0.91,5.50,0,0,
2018 Aug 31 17.50 (USO1831H17.5-O),0.0,0.0,0.0,0.03,0,2,2018 Aug 31 17.50 (USO1831T17.5-O),0.0,0.0,2.24,3.55,0,0,
2018 Aug 31 17.50 (USO1831H17.5-OG),0.0,0.0,0.0,0.05,0,2,2018 Aug 31 17.50 (USO1831T17.5-OG),0.0,0.0,2.24,3.55,0,0,
2018 Aug 31 17.50 (USO1831H17.5-P),0.0,0.0,0.01,0.03,0,2,2018 Aug 31 17.50 (USO1831T17.5-P),0.0,0.0,2.24,3.55,0,0,
2018 Aug 31 17.50 (USO1831H17.5-S),0.0,0.0,0.0,0.04,0,2,2018 Aug 31 17.50 (USO1831T17.5-S),0.0,0.0,2.24,3.55,0,0,
2018 Aug 31 17.50 (USO1831H17.5-X),0.0,0.0,0.01,0.03,0,2,2018 Aug 31 17.50 (USO1831T17.5-X),0.0,0.0,2.24,3.55,0,0,
2018 Aug 31 17.50 (USO1831H17.5-Y),0.0,0.0,0.01,0.27,0,2,2018 Aug 31 17.50 (USO1831T17.5-Y),0.0,0.0,0.50,5.50,0,0,
2018 Aug 31 18.00 (USO1831H18),0.0,0.0,0.01,0.03,0,0,2018 Aug 31 18.00 (USO1831T18),0.0,0.0,2.44,4.05,0,0,
2018 Aug 31 18.00 (USO1831H18-3),0.0,0.0,0.0,0.07,0,0,2018 Aug 31 18.00 (USO1831T18-3),0.0,0.0,2.24,4.25,0,0,
2018 Aug 31 18.00 (USO1831H18-4),0.0,0.0,0.0,0.07,0,0,2018 Aug 31 18.00 (USO1831T18-4),0.0,0.0,2.44,4.05,0,0,
2018 Aug 31 18.00 (USO1831H18-8),0.0,0.0,0.0,0.03,0,0,2018 Aug 31 18.00 (USO1831T18-8),0.0,0.0,2.24,4.35,0,0,
2018 Aug 31 18.00 (USO1831H18-A),0.0,0.0,0.0,0.03,0,0,2018 Aug 31 18.00 (USO1831T18-A),0.0,0.0,2.44,4.05,0,0,
2018 Aug 31 18.00 (USO1831H18-B),0.0,0.0,0.0,0.05,0,0,2018 Aug 31 18.00 (USO1831T18-B),0.0,0.0,2.44,4.05,0,0,
2018 Aug 31 18.00 (USO1831H18-E),0.0,0.0,0.0,0.03,0,0,2018 Aug 31 18.00 (USO1831T18-E),0.0,0.0,2.44,4.05,0,0,
2018 Aug 31 18.00 (USO1831H18-I),0.0,0.0,0.0,0.03,0,0,2018 Aug 31 18.00 (USO1831T18-I),0.0,0.0,2.44,4.05,0,0,
2018 Aug 31 18.00 (USO1831H18-J),0.0,0.0,0.0,0.03,0,0,2018 Aug 31 18.00 (USO1831T18-J),0.0,0.0,2.24,4.25,0,0,
2018 Aug 31 18.00 (USO1831H18-K),0.0,0.0,0.0,0.50,0,0,2018 Aug 31 18.00 (USO1831T18-K),0.0,0.0,1.35,6.00,0,0,
2018 Aug 31 18.00 (USO1831H18-O),0.0,0.0,0.0,0.03,0,0,2018 Aug 31 18.00 (USO1831T18-O),0.0,0.0,2.44,4.05,0,0,
2018 Aug 31 18.00 (USO1831H18-OG),0.0,0.0,0.0,0.05,0,0,2018 Aug 31 18.00 (USO1831T18-OG),0.0,0.0,2.44,4.05,0,0,
2018 Aug 31 18.00 (USO1831H18-P),0.0,0.0,0.01,0.03,0,0,2018 Aug 31 18.00 (USO1831T18-P),0.0,0.0,2.44,4.05,0,0,
2018 Aug 31 18.00 (USO1831H18-S),0.0,0.0,0.0,0.04,0,0,2018 Aug 31 18.00 (USO1831T18-S),0.0,0.0,2.44,4.05,0,0,
2018 Aug 31 18.00 (USO1831H18-X),0.0,0.0,0.01,0.03,0,0,2018 Aug 31 18.00 (USO1831T18-X),0.0,0.0,2.44,4.05,0,0,
2018 Aug 31 18.00 (USO1831H18-Y),0.0,0.0,0.0,0.27,0,0,2018 Aug 31 18.00 (USO1831T18-Y),0.0,0.0,2.06,4.25,0,0,
2018 Aug 31 18.50 (USO1831H18.5),0.0,0.0,0.01,0.03,0,0,2018 Aug 31 18.50 (USO1831T18.5),0.0,0.0,2.93,4.55,0,0,
2018 Aug 31 18.50 (USO1831H18.5-3),0.0,0.0,0.0,0.07,0,0,2018 Aug 31 18.50 (USO1831T18.5-3),0.0,0.0,2.73,4.75,0,0,
2018 Aug 31 18.50 (USO1831H18.5-4),0.0,0.0,0.0,0.07,0,0,2018 Aug 31 18.50 (USO1831T18.5-4),0.0,0.0,2.93,4.55,0,0,
2018 Aug 31 18.50 (USO1831H18.5-8),0.0,0.0,0.0,0.03,0,0,2018 Aug 31 18.50 (USO1831T18.5-8),0.0,0.0,2.16,6.10,0,0,
2018 Aug 31 18.50 (USO1831H18.5-A),0.0,0.0,0.0,0.03,0,0,2018 Aug 31 18.50 (USO1831T18.5-A),0.0,0.0,2.93,4.55,0,0,
2018 Aug 31 18.50 (USO1831H18.5-B),0.0,0.0,0.0,0.05,0,0,2018 Aug 31 18.50 (USO1831T18.5-B),0.0,0.0,2.93,4.55,0,0,
2018 Aug 31 18.50 (USO1831H18.5-E),0.0,0.0,0.0,0.03,0,0,2018 Aug 31 18.50 (USO1831T18.5-E),0.0,0.0,2.93,4.55,0,0,
2018 Aug 31 18.50 (USO1831H18.5-I),0.0,0.0,0.0,0.03,0,0,2018 Aug 31 18.50 (USO1831T18.5-I),0.0,0.0,2.93,4.55,0,0,
2018 Aug 31 18.50 (USO1831H18.5-J),0.0,0.0,0.0,0.03,0,0,2018 Aug 31 18.50 (USO1831T18.5-J),0.0,0.0,2.93,4.55,0,0,
2018 Aug 31 18.50 (USO1831H18.5-K),0.0,0.0,0.0,0.50,0,0,2018 Aug 31 18.50 (USO1831T18.5-K),0.0,0.0,1.80,6.50,0,0,
2018 Aug 31 18.50 (USO1831H18.5-O),0.0,0.0,0.0,0.03,0,0,2018 Aug 31 18.50 (USO1831T18.5-O),0.0,0.0,2.93,4.55,0,0,
